ticket_id,date,category,severity,sku,region,resolution_days
TKT-20260709-02171,2026-07-09,late_delivery,low,NOVA-WBL-01,East,1.7
TKT-20260709-02172,2026-07-09,late_delivery,low,NOVA-CPT-02,East,2.2
TKT-20260709-02173,2026-07-09,late_delivery,critical,NOVA-AUD-01,South,
TKT-20260709-02174,2026-07-09,late_delivery,high,NOVA-CPT-01,East,4.4
TKT-20260709-02175,2026-07-09,product_defect,high,NOVA-WBL-02,South,5.6
TKT-20260709-02176,2026-07-09,late_delivery,medium,NOVA-MOB-01,North,0.6
TKT-20260709-02177,2026-07-09,other,medium,,North,3.4
TKT-20260709-02178,2026-07-09,damaged,medium,NOVA-MOB-02,North,
TKT-20260709-02179,2026-07-09,late_delivery,medium,NOVA-CPT-02,East,5.3
TKT-20260709-02180,2026-07-09,wrong_item,low,NOVA-CPT-02,West,5.1
TKT-20260710-02181,2026-07-10,late_delivery,low,NOVA-AUD-01,West,1.0
TKT-20260710-02182,2026-07-10,late_delivery,high,NOVA-WBL-02,North,1.9
TKT-20260710-02183,2026-07-10,product_defect,low,NOVA-CPT-01,West,5.3
TKT-20260710-02184,2026-07-10,late_delivery,low,NOVA-CPT-01,North,6.1
TKT-20260710-02185,2026-07-10,wrong_item,low,NOVA-AUD-01,South,1.1
TKT-20260710-02186,2026-07-10,other,medium,,North,6.2
TKT-20260710-02187,2026-07-10,billing,high,,South,5.0
TKT-20260710-02188,2026-07-10,wrong_item,low,NOVA-AUD-01,West,3.8
TKT-20260710-02189,2026-07-10,damaged,low,NOVA-MOB-01,East,0.7
TKT-20260710-02190,2026-07-10,wrong_item,low,NOVA-CPT-02,West,
TKT-20260710-02191,2026-07-10,late_delivery,low,NOVA-AUD-02,East,
TKT-20260710-02192,2026-07-10,late_delivery,low,NOVA-AUD-02,South,5.2
TKT-20260710-02193,2026-07-10,late_delivery,high,NOVA-AUD-01,North,4.4
TKT-20260710-02194,2026-07-10,damaged,critical,NOVA-AUD-01,East,3.6
TKT-20260711-02195,2026-07-11,late_delivery,low,NOVA-WBL-01,South,6.3
TKT-20260711-02196,2026-07-11,late_delivery,medium,NOVA-AUD-02,West,
TKT-20260711-02197,2026-07-11,late_delivery,low,NOVA-CPT-02,South,5.3
TKT-20260711-02198,2026-07-11,billing,critical,,West,3.1
TKT-20260711-02199,2026-07-11,product_defect,medium,NOVA-MOB-01,East,
TKT-20260711-02200,2026-07-11,late_delivery,medium,NOVA-CPT-01,North,1.3
TKT-20260711-02201,2026-07-11,late_delivery,medium,NOVA-AUD-02,East,6.3
TKT-20260711-02202,2026-07-11,billing,low,,North,4.5
TKT-20260711-02203,2026-07-11,wrong_item,critical,NOVA-AUD-01,North,3.1
TKT-20260711-02204,2026-07-11,product_defect,medium,NOVA-MOB-01,North,1.0
TKT-20260711-02205,2026-07-11,other,medium,,West,6.8
TKT-20260711-02206,2026-07-11,product_defect,medium,NOVA-MOB-02,North,5.8
TKT-20260711-02207,2026-07-11,billing,medium,,South,3.2
TKT-20260711-02208,2026-07-11,product_defect,medium,NOVA-WBL-01,West,
TKT-20260712-02209,2026-07-12,damaged,medium,NOVA-AUD-01,North,1.0
TKT-20260712-02210,2026-07-12,late_delivery,low,NOVA-WBL-01,East,4.5
TKT-20260712-02211,2026-07-12,product_defect,medium,NOVA-AUD-02,East,5.9
TKT-20260712-02212,2026-07-12,late_delivery,medium,NOVA-AUD-01,South,4.0
TKT-20260712-02213,2026-07-12,billing,medium,,West,0.6
TKT-20260712-02214,2026-07-12,damaged,low,NOVA-MOB-01,West,3.9
TKT-20260712-02215,2026-07-12,late_delivery,critical,NOVA-AUD-01,North,2.8
TKT-20260712-02216,2026-07-12,late_delivery,low,NOVA-CPT-01,West,5.1
TKT-20260712-02217,2026-07-12,late_delivery,low,NOVA-MOB-01,South,3.4
TKT-20260712-02218,2026-07-12,damaged,medium,NOVA-AUD-01,South,
TKT-20260712-02219,2026-07-12,other,medium,,North,
TKT-20260712-02220,2026-07-12,wrong_item,high,NOVA-AUD-02,West,6.8
TKT-20260712-02221,2026-07-12,wrong_item,high,NOVA-WBL-02,West,5.2
TKT-20260713-02222,2026-07-13,wrong_item,medium,NOVA-WBL-01,East,3.3
TKT-20260713-02223,2026-07-13,late_delivery,medium,NOVA-AUD-02,East,5.1
TKT-20260713-02224,2026-07-13,other,medium,,West,5.3
TKT-20260713-02225,2026-07-13,damaged,medium,NOVA-AUD-01,West,
TKT-20260713-02226,2026-07-13,wrong_item,high,NOVA-WBL-01,South,2.9
TKT-20260713-02227,2026-07-13,wrong_item,low,NOVA-CPT-02,South,0.9
TKT-20260713-02228,2026-07-13,late_delivery,medium,NOVA-WBL-02,West,4.9
TKT-20260713-02229,2026-07-13,damaged,critical,NOVA-CPT-02,North,1.9
TKT-20260713-02230,2026-07-13,product_defect,medium,NOVA-MOB-02,North,5.0
TKT-20260713-02231,2026-07-13,product_defect,medium,NOVA-MOB-01,West,0.7
TKT-20260713-02232,2026-07-13,product_defect,critical,NOVA-CPT-01,North,3.9
TKT-20260713-02233,2026-07-13,other,high,,West,
TKT-20260713-02234,2026-07-13,billing,medium,,South,6.3
TKT-20260713-02235,2026-07-13,other,low,,North,6.3
TKT-20260713-02236,2026-07-13,wrong_item,low,NOVA-WBL-01,East,3.8
TKT-20260714-02237,2026-07-14,other,low,,West,7.0
TKT-20260714-02238,2026-07-14,late_delivery,high,NOVA-MOB-01,West,4.0
TKT-20260714-02239,2026-07-14,product_defect,medium,NOVA-AUD-01,North,3.1
TKT-20260714-02240,2026-07-14,damaged,medium,NOVA-MOB-02,East,2.8
TKT-20260714-02241,2026-07-14,product_defect,medium,NOVA-WBL-01,South,
TKT-20260714-02242,2026-07-14,late_delivery,medium,NOVA-CPT-02,East,6.6
TKT-20260714-02243,2026-07-14,other,low,,South,6.0
TKT-20260714-02244,2026-07-14,late_delivery,low,NOVA-MOB-01,North,5.3
TKT-20260714-02245,2026-07-14,late_delivery,low,NOVA-AUD-02,North,0.9
TKT-20260714-02246,2026-07-14,product_defect,low,NOVA-WBL-02,East,2.3
TKT-20260714-02247,2026-07-14,late_delivery,critical,NOVA-MOB-02,West,
TKT-20260714-02248,2026-07-14,late_delivery,low,NOVA-MOB-01,East,4.4
TKT-20260714-02249,2026-07-14,late_delivery,low,NOVA-CPT-02,South,2.8
TKT-20260715-02250,2026-07-15,other,low,,South,
TKT-20260715-02251,2026-07-15,wrong_item,medium,NOVA-WBL-01,West,3.6
TKT-20260715-02252,2026-07-15,product_defect,low,NOVA-CPT-02,South,
TKT-20260715-02253,2026-07-15,wrong_item,critical,NOVA-CPT-01,East,0.8
TKT-20260715-02254,2026-07-15,late_delivery,high,NOVA-WBL-01,South,1.6
TKT-20260715-02255,2026-07-15,wrong_item,medium,NOVA-WBL-02,North,
TKT-20260715-02256,2026-07-15,other,critical,,East,3.5
TKT-20260715-02257,2026-07-15,other,medium,,East,3.6
TKT-20260715-02258,2026-07-15,wrong_item,low,NOVA-AUD-01,West,4.6
TKT-20260715-02259,2026-07-15,wrong_item,medium,NOVA-AUD-02,North,1.9
TKT-20260715-02260,2026-07-15,wrong_item,low,NOVA-WBL-02,West,3.2
TKT-20260715-02261,2026-07-15,wrong_item,high,NOVA-WBL-02,East,4.0
TKT-20260715-02262,2026-07-15,wrong_item,low,NOVA-AUD-02,East,4.9
TKT-20260715-02263,2026-07-15,product_defect,low,NOVA-CPT-01,West,3.5
TKT-20260715-02264,2026-07-15,other,high,,East,4.4
TKT-20260716-02265,2026-07-16,billing,medium,,East,5.1
TKT-20260716-02266,2026-07-16,billing,medium,,North,5.8
TKT-20260716-02267,2026-07-16,product_defect,low,NOVA-CPT-01,South,4.9
TKT-20260716-02268,2026-07-16,other,medium,,West,
TKT-20260716-02269,2026-07-16,other,medium,,South,5.3
TKT-20260716-02270,2026-07-16,product_defect,medium,NOVA-WBL-02,North,6.4
TKT-20260716-02271,2026-07-16,late_delivery,medium,NOVA-CPT-02,South,1.5
TKT-20260716-02272,2026-07-16,wrong_item,critical,NOVA-WBL-01,South,6.1
TKT-20260716-02273,2026-07-16,wrong_item,low,NOVA-CPT-02,West,1.7
TKT-20260716-02274,2026-07-16,damaged,medium,NOVA-MOB-01,South,5.5
TKT-20260716-02275,2026-07-16,late_delivery,low,NOVA-AUD-01,South,2.0
TKT-20260717-02276,2026-07-17,billing,medium,,West,2.1
TKT-20260717-02277,2026-07-17,product_defect,low,NOVA-CPT-02,East,0.8
TKT-20260717-02278,2026-07-17,wrong_item,low,NOVA-AUD-02,South,5.7
TKT-20260717-02279,2026-07-17,billing,high,,East,6.1
TKT-20260717-02280,2026-07-17,other,critical,,North,5.5
TKT-20260717-02281,2026-07-17,late_delivery,medium,NOVA-AUD-02,North,
TKT-20260717-02282,2026-07-17,late_delivery,medium,NOVA-MOB-01,West,4.4
TKT-20260717-02283,2026-07-17,billing,low,,East,3.7
TKT-20260717-02284,2026-07-17,late_delivery,low,NOVA-WBL-01,South,4.3
TKT-20260717-02285,2026-07-17,damaged,medium,NOVA-MOB-01,East,3.9
TKT-20260717-02286,2026-07-17,late_delivery,high,NOVA-CPT-02,West,0.6
TKT-20260717-02287,2026-07-17,late_delivery,low,NOVA-MOB-02,West,5.2
TKT-20260717-02288,2026-07-17,late_delivery,low,NOVA-CPT-02,South,2.7
TKT-20260717-02289,2026-07-17,late_delivery,high,NOVA-MOB-01,East,1.8
TKT-20260717-02290,2026-07-17,wrong_item,medium,NOVA-CPT-01,East,4.1
TKT-20260718-02291,2026-07-18,billing,high,,East,0.6
TKT-20260718-02292,2026-07-18,late_delivery,high,NOVA-CPT-02,South,1.1
TKT-20260718-02293,2026-07-18,product_defect,medium,NOVA-WBL-02,West,2.4
TKT-20260718-02294,2026-07-18,late_delivery,low,NOVA-MOB-02,North,3.7
TKT-20260718-02295,2026-07-18,late_delivery,high,NOVA-MOB-01,East,5.5
TKT-20260718-02296,2026-07-18,late_delivery,medium,NOVA-AUD-01,South,0.7
TKT-20260718-02297,2026-07-18,late_delivery,high,NOVA-MOB-02,South,7.0
TKT-20260718-02298,2026-07-18,billing,medium,,East,2.3
TKT-20260718-02299,2026-07-18,late_delivery,medium,NOVA-WBL-01,East,
TKT-20260718-02300,2026-07-18,damaged,low,NOVA-CPT-02,East,2.1
TKT-20260718-02301,2026-07-18,late_delivery,low,NOVA-AUD-02,North,0.7
TKT-20260718-02302,2026-07-18,late_delivery,medium,NOVA-AUD-02,North,5.7
TKT-20260718-02303,2026-07-18,product_defect,low,NOVA-MOB-01,North,0.9
TKT-20260718-02304,2026-07-18,late_delivery,low,NOVA-MOB-02,West,5.9
TKT-20260718-02305,2026-07-18,wrong_item,medium,NOVA-WBL-02,South,3.2
TKT-20260718-02306,2026-07-18,late_delivery,high,NOVA-AUD-02,West,2.4
TKT-20260718-02307,2026-07-18,late_delivery,medium,NOVA-AUD-01,North,6.7
TKT-20260718-02308,2026-07-18,late_delivery,low,NOVA-WBL-02,South,4.1
TKT-20260719-02309,2026-07-19,billing,low,,South,4.5
TKT-20260719-02310,2026-07-19,late_delivery,low,NOVA-WBL-02,South,3.4
TKT-20260719-02311,2026-07-19,late_delivery,high,NOVA-AUD-02,East,5.3
TKT-20260719-02312,2026-07-19,wrong_item,low,NOVA-MOB-01,South,4.9
TKT-20260719-02313,2026-07-19,late_delivery,low,NOVA-AUD-01,North,5.7
TKT-20260719-02314,2026-07-19,product_defect,low,NOVA-AUD-02,South,4.9
TKT-20260719-02315,2026-07-19,late_delivery,low,NOVA-CPT-02,North,
TKT-20260719-02316,2026-07-19,late_delivery,medium,NOVA-AUD-02,East,4.4
TKT-20260719-02317,2026-07-19,damaged,low,NOVA-MOB-01,North,
TKT-20260719-02318,2026-07-19,late_delivery,critical,NOVA-CPT-01,East,
TKT-20260719-02319,2026-07-19,late_delivery,high,NOVA-MOB-01,West,1.5
TKT-20260719-02320,2026-07-19,late_delivery,medium,NOVA-AUD-01,West,1.5
TKT-20260719-02321,2026-07-19,product_defect,low,NOVA-CPT-01,North,0.9
TKT-20260719-02322,2026-07-19,late_delivery,low,NOVA-WBL-02,West,4.0
TKT-20260719-02323,2026-07-19,late_delivery,low,NOVA-AUD-01,North,1.7
TKT-20260719-02324,2026-07-19,late_delivery,low,NOVA-CPT-01,South,6.7
TKT-20260719-02325,2026-07-19,late_delivery,medium,NOVA-MOB-02,North,5.2
TKT-20260719-02326,2026-07-19,product_defect,low,NOVA-MOB-01,East,5.5
TKT-20260719-02327,2026-07-19,late_delivery,low,NOVA-AUD-01,North,1.2
TKT-20260720-02328,2026-07-20,late_delivery,high,NOVA-CPT-01,South,4.3
TKT-20260720-02329,2026-07-20,late_delivery,medium,NOVA-MOB-01,East,2.0
TKT-20260720-02330,2026-07-20,late_delivery,medium,NOVA-AUD-01,South,5.7
TKT-20260720-02331,2026-07-20,late_delivery,high,NOVA-AUD-01,West,3.8
TKT-20260720-02332,2026-07-20,late_delivery,high,NOVA-CPT-02,West,4.7
TKT-20260720-02333,2026-07-20,late_delivery,critical,NOVA-WBL-02,East,6.7
TKT-20260720-02334,2026-07-20,other,medium,,South,
TKT-20260720-02335,2026-07-20,late_delivery,low,NOVA-MOB-02,West,0.7
TKT-20260720-02336,2026-07-20,late_delivery,medium,NOVA-AUD-01,West,6.1
TKT-20260720-02337,2026-07-20,late_delivery,medium,NOVA-WBL-02,East,
TKT-20260720-02338,2026-07-20,late_delivery,low,NOVA-MOB-01,West,6.7
TKT-20260720-02339,2026-07-20,late_delivery,critical,NOVA-WBL-01,South,1.2
TKT-20260720-02340,2026-07-20,late_delivery,medium,NOVA-WBL-01,South,1.0
TKT-20260720-02341,2026-07-20,other,low,,North,
TKT-20260720-02342,2026-07-20,product_defect,low,NOVA-WBL-01,West,1.7
TKT-20260720-02343,2026-07-20,product_defect,critical,NOVA-AUD-02,West,1.1
TKT-20260720-02344,2026-07-20,product_defect,low,NOVA-WBL-01,South,1.0
TKT-20260720-02345,2026-07-20,late_delivery,medium,NOVA-AUD-01,East,1.8
TKT-20260720-02346,2026-07-20,product_defect,low,NOVA-WBL-02,East,2.9
TKT-20260720-02347,2026-07-20,wrong_item,low,NOVA-WBL-01,West,2.6
TKT-20260721-02348,2026-07-21,billing,low,,East,4.8
TKT-20260721-02349,2026-07-21,late_delivery,medium,NOVA-AUD-01,North,3.3
TKT-20260721-02350,2026-07-21,late_delivery,critical,NOVA-MOB-01,West,3.7
TKT-20260721-02351,2026-07-21,damaged,high,NOVA-MOB-02,North,3.9
TKT-20260721-02352,2026-07-21,late_delivery,low,NOVA-CPT-01,East,3.1
TKT-20260721-02353,2026-07-21,late_delivery,high,NOVA-MOB-02,East,2.4
TKT-20260721-02354,2026-07-21,late_delivery,low,NOVA-WBL-02,East,6.4
TKT-20260721-02355,2026-07-21,late_delivery,low,NOVA-CPT-01,North,6.9
TKT-20260721-02356,2026-07-21,late_delivery,high,NOVA-WBL-01,East,6.8
TKT-20260721-02357,2026-07-21,other,medium,,North,3.7
TKT-20260721-02358,2026-07-21,damaged,low,NOVA-MOB-01,North,6.2
TKT-20260721-02359,2026-07-21,late_delivery,low,NOVA-AUD-02,East,5.0
TKT-20260721-02360,2026-07-21,billing,medium,,North,
TKT-20260721-02361,2026-07-21,late_delivery,high,NOVA-AUD-01,North,
TKT-20260721-02362,2026-07-21,late_delivery,low,NOVA-CPT-01,South,0.9
TKT-20260721-02363,2026-07-21,damaged,low,NOVA-CPT-02,East,1.5
TKT-20260721-02364,2026-07-21,wrong_item,low,NOVA-MOB-02,West,1.0
TKT-20260721-02365,2026-07-21,late_delivery,low,NOVA-AUD-01,South,6.0
TKT-20260721-02366,2026-07-21,late_delivery,low,NOVA-AUD-01,East,
TKT-20260721-02367,2026-07-21,late_delivery,medium,NOVA-MOB-02,West,4.4
TKT-20260721-02368,2026-07-21,late_delivery,low,NOVA-AUD-02,North,4.7
TKT-20260722-02369,2026-07-22,late_delivery,critical,NOVA-MOB-01,North,2.7
TKT-20260722-02370,2026-07-22,other,medium,,West,2.9
TKT-20260722-02371,2026-07-22,late_delivery,low,NOVA-CPT-01,East,5.0
TKT-20260722-02372,2026-07-22,late_delivery,high,NOVA-CPT-02,South,5.1
TKT-20260722-02373,2026-07-22,late_delivery,low,NOVA-CPT-02,North,4.6
TKT-20260722-02374,2026-07-22,wrong_item,low,NOVA-WBL-02,South,2.1
TKT-20260722-02375,2026-07-22,wrong_item,low,NOVA-WBL-01,North,1.6
TKT-20260722-02376,2026-07-22,late_delivery,low,NOVA-AUD-02,West,0.6
TKT-20260722-02377,2026-07-22,product_defect,medium,NOVA-CPT-02,North,2.3
TKT-20260722-02378,2026-07-22,late_delivery,medium,NOVA-MOB-01,North,
TKT-20260722-02379,2026-07-22,late_delivery,low,NOVA-WBL-02,East,4.4
TKT-20260722-02380,2026-07-22,late_delivery,medium,NOVA-AUD-02,East,0.9
TKT-20260722-02381,2026-07-22,late_delivery,high,NOVA-MOB-02,West,1.0
TKT-20260722-02382,2026-07-22,wrong_item,high,NOVA-CPT-01,West,
TKT-20260722-02383,2026-07-22,late_delivery,medium,NOVA-AUD-02,South,4.1
TKT-20260722-02384,2026-07-22,damaged,low,NOVA-WBL-02,North,6.9
TKT-20260722-02385,2026-07-22,late_delivery,low,NOVA-AUD-02,South,5.6
TKT-20260722-02386,2026-07-22,damaged,low,NOVA-CPT-02,South,2.4
TKT-20260722-02387,2026-07-22,late_delivery,high,NOVA-MOB-01,West,
TKT-20260722-02388,2026-07-22,wrong_item,low,NOVA-WBL-01,West,6.7
TKT-20260722-02389,2026-07-22,late_delivery,critical,NOVA-CPT-01,South,5.8
TKT-20260722-02390,2026-07-22,late_delivery,low,NOVA-AUD-02,West,3.7
TKT-20260723-02391,2026-07-23,late_delivery,high,NOVA-CPT-02,East,4.8
TKT-20260723-02392,2026-07-23,late_delivery,low,NOVA-AUD-01,East,3.2
TKT-20260723-02393,2026-07-23,wrong_item,low,NOVA-WBL-01,South,0.5
TKT-20260723-02394,2026-07-23,late_delivery,low,NOVA-CPT-01,North,5.4
TKT-20260723-02395,2026-07-23,other,medium,,West,3.6
TKT-20260723-02396,2026-07-23,late_delivery,medium,NOVA-WBL-02,East,6.9
TKT-20260723-02397,2026-07-23,late_delivery,medium,NOVA-CPT-01,West,
TKT-20260723-02398,2026-07-23,late_delivery,low,NOVA-WBL-01,East,6.3
TKT-20260723-02399,2026-07-23,late_delivery,low,NOVA-MOB-02,East,6.9
TKT-20260723-02400,2026-07-23,billing,high,,South,5.6
TKT-20260723-02401,2026-07-23,wrong_item,medium,NOVA-AUD-01,East,5.9
TKT-20260723-02402,2026-07-23,wrong_item,medium,NOVA-WBL-02,South,
TKT-20260723-02403,2026-07-23,billing,low,,West,4.4
TKT-20260723-02404,2026-07-23,late_delivery,low,NOVA-AUD-02,West,2.6
TKT-20260723-02405,2026-07-23,late_delivery,high,NOVA-MOB-01,South,6.6
TKT-20260723-02406,2026-07-23,late_delivery,high,NOVA-AUD-01,North,
TKT-20260723-02407,2026-07-23,late_delivery,medium,NOVA-CPT-01,North,0.8
TKT-20260723-02408,2026-07-23,wrong_item,medium,NOVA-AUD-01,South,4.1
TKT-20260723-02409,2026-07-23,late_delivery,high,NOVA-WBL-02,East,3.8
TKT-20260723-02410,2026-07-23,late_delivery,medium,NOVA-CPT-02,South,1.6
TKT-20260723-02411,2026-07-23,wrong_item,critical,NOVA-AUD-02,West,2.9
TKT-20260723-02412,2026-07-23,damaged,medium,NOVA-AUD-02,West,
TKT-20260723-02413,2026-07-23,late_delivery,high,NOVA-CPT-01,West,6.4
TKT-20260724-02414,2026-07-24,late_delivery,medium,NOVA-CPT-02,East,3.9
TKT-20260724-02415,2026-07-24,late_delivery,low,NOVA-AUD-02,West,0.9
TKT-20260724-02416,2026-07-24,billing,medium,,North,3.8
TKT-20260724-02417,2026-07-24,late_delivery,low,NOVA-AUD-02,South,0.7
TKT-20260724-02418,2026-07-24,other,low,,North,
TKT-20260724-02419,2026-07-24,late_delivery,low,NOVA-CPT-02,South,2.2
TKT-20260724-02420,2026-07-24,late_delivery,low,NOVA-WBL-02,South,6.2
TKT-20260724-02421,2026-07-24,late_delivery,critical,NOVA-WBL-01,East,5.0
TKT-20260724-02422,2026-07-24,damaged,high,NOVA-WBL-02,North,2.5
TKT-20260724-02423,2026-07-24,late_delivery,low,NOVA-MOB-01,East,3.5
TKT-20260724-02424,2026-07-24,late_delivery,medium,NOVA-MOB-01,South,4.3
TKT-20260724-02425,2026-07-24,product_defect,medium,NOVA-MOB-02,North,4.6
TKT-20260724-02426,2026-07-24,damaged,medium,NOVA-WBL-01,West,4.7
TKT-20260724-02427,2026-07-24,late_delivery,medium,NOVA-CPT-02,South,1.2
TKT-20260724-02428,2026-07-24,late_delivery,low,NOVA-MOB-02,North,6.2
TKT-20260724-02429,2026-07-24,late_delivery,medium,NOVA-AUD-02,East,5.5
TKT-20260724-02430,2026-07-24,wrong_item,medium,NOVA-WBL-02,South,3.1
TKT-20260724-02431,2026-07-24,wrong_item,high,NOVA-MOB-02,West,1.6
TKT-20260724-02432,2026-07-24,late_delivery,medium,NOVA-MOB-01,West,5.0
TKT-20260724-02433,2026-07-24,late_delivery,critical,NOVA-MOB-02,South,3.1
TKT-20260724-02434,2026-07-24,wrong_item,low,NOVA-CPT-01,North,1.9
TKT-20260724-02435,2026-07-24,other,low,,South,
TKT-20260724-02436,2026-07-24,damaged,low,NOVA-CPT-02,North,2.4
TKT-20260724-02437,2026-07-24,late_delivery,medium,NOVA-AUD-02,West,6.8
TKT-20260725-02438,2026-07-25,late_delivery,low,NOVA-CPT-01,East,4.4
TKT-20260725-02439,2026-07-25,other,medium,,West,
TKT-20260725-02440,2026-07-25,late_delivery,critical,NOVA-CPT-02,East,6.7
TKT-20260725-02441,2026-07-25,other,high,,West,6.2
TKT-20260725-02442,2026-07-25,late_delivery,medium,NOVA-CPT-02,West,
TKT-20260725-02443,2026-07-25,late_delivery,medium,NOVA-WBL-02,South,1.7
TKT-20260725-02444,2026-07-25,late_delivery,high,NOVA-MOB-01,South,4.7
TKT-20260725-02445,2026-07-25,late_delivery,critical,NOVA-CPT-01,East,2.9
TKT-20260725-02446,2026-07-25,late_delivery,high,NOVA-AUD-01,North,3.0
TKT-20260725-02447,2026-07-25,damaged,medium,NOVA-AUD-02,East,
TKT-20260725-02448,2026-07-25,other,low,,North,6.0
TKT-20260725-02449,2026-07-25,late_delivery,medium,NOVA-MOB-01,West,
TKT-20260725-02450,2026-07-25,late_delivery,medium,NOVA-CPT-01,North,4.3
TKT-20260725-02451,2026-07-25,late_delivery,medium,NOVA-MOB-02,East,6.7
TKT-20260725-02452,2026-07-25,billing,low,,East,5.8
TKT-20260725-02453,2026-07-25,late_delivery,low,NOVA-MOB-01,North,
TKT-20260725-02454,2026-07-25,product_defect,high,NOVA-MOB-01,North,4.2
TKT-20260725-02455,2026-07-25,late_delivery,low,NOVA-CPT-01,South,
TKT-20260725-02456,2026-07-25,damaged,low,NOVA-CPT-01,North,
TKT-20260725-02457,2026-07-25,wrong_item,high,NOVA-AUD-02,West,
TKT-20260725-02458,2026-07-25,late_delivery,medium,NOVA-CPT-02,North,3.6
TKT-20260725-02459,2026-07-25,late_delivery,low,NOVA-AUD-01,South,2.5
TKT-20260725-02460,2026-07-25,late_delivery,low,NOVA-CPT-01,North,6.0
TKT-20260725-02461,2026-07-25,other,high,,North,5.8
TKT-20260725-02462,2026-07-25,late_delivery,high,NOVA-AUD-01,North,4.7
TKT-20260726-02463,2026-07-26,damaged,medium,NOVA-AUD-02,South,
TKT-20260726-02464,2026-07-26,late_delivery,medium,NOVA-MOB-01,East,5.8
TKT-20260726-02465,2026-07-26,late_delivery,medium,NOVA-WBL-02,East,2.7
TKT-20260726-02466,2026-07-26,late_delivery,low,NOVA-WBL-01,North,0.9
TKT-20260726-02467,2026-07-26,damaged,medium,NOVA-MOB-02,North,3.5
TKT-20260726-02468,2026-07-26,late_delivery,high,NOVA-MOB-02,East,
TKT-20260726-02469,2026-07-26,product_defect,low,NOVA-CPT-01,South,0.6
TKT-20260726-02470,2026-07-26,late_delivery,medium,NOVA-WBL-01,North,
TKT-20260726-02471,2026-07-26,late_delivery,low,NOVA-CPT-01,North,6.8
TKT-20260726-02472,2026-07-26,late_delivery,critical,NOVA-WBL-01,West,6.1
TKT-20260726-02473,2026-07-26,late_delivery,low,NOVA-MOB-01,West,1.7
TKT-20260726-02474,2026-07-26,late_delivery,medium,NOVA-WBL-02,East,3.9
TKT-20260726-02475,2026-07-26,late_delivery,high,NOVA-CPT-02,North,3.8
TKT-20260726-02476,2026-07-26,late_delivery,low,NOVA-MOB-02,West,1.7
TKT-20260726-02477,2026-07-26,late_delivery,low,NOVA-WBL-01,North,4.9
TKT-20260726-02478,2026-07-26,wrong_item,medium,NOVA-AUD-01,North,6.8
TKT-20260726-02479,2026-07-26,product_defect,high,NOVA-MOB-01,East,5.5
TKT-20260726-02480,2026-07-26,product_defect,low,NOVA-WBL-02,West,5.7
TKT-20260726-02481,2026-07-26,late_delivery,low,NOVA-CPT-02,East,1.8
TKT-20260726-02482,2026-07-26,late_delivery,high,NOVA-CPT-01,East,5.9
TKT-20260726-02483,2026-07-26,damaged,medium,NOVA-CPT-01,South,
TKT-20260726-02484,2026-07-26,other,low,,West,4.8
TKT-20260726-02485,2026-07-26,product_defect,low,NOVA-MOB-01,North,
TKT-20260726-02486,2026-07-26,late_delivery,low,NOVA-WBL-02,North,0.9
TKT-20260726-02487,2026-07-26,late_delivery,medium,NOVA-MOB-02,South,1.9
TKT-20260726-02488,2026-07-26,late_delivery,medium,NOVA-WBL-01,South,1.1
TKT-20260727-02489,2026-07-27,late_delivery,low,NOVA-WBL-02,West,6.8
TKT-20260727-02490,2026-07-27,late_delivery,high,NOVA-AUD-02,South,5.5
TKT-20260727-02491,2026-07-27,late_delivery,low,NOVA-WBL-02,North,0.7
TKT-20260727-02492,2026-07-27,late_delivery,low,NOVA-MOB-01,South,0.9
TKT-20260727-02493,2026-07-27,late_delivery,medium,NOVA-MOB-02,South,2.2
TKT-20260727-02494,2026-07-27,late_delivery,medium,NOVA-CPT-01,East,3.5
TKT-20260727-02495,2026-07-27,wrong_item,medium,NOVA-AUD-02,West,1.4
TKT-20260727-02496,2026-07-27,late_delivery,medium,NOVA-WBL-01,North,
TKT-20260727-02497,2026-07-27,late_delivery,high,NOVA-CPT-01,West,1.2
TKT-20260727-02498,2026-07-27,damaged,low,NOVA-AUD-01,South,3.2
TKT-20260727-02499,2026-07-27,product_defect,medium,NOVA-MOB-02,North,
TKT-20260727-02500,2026-07-27,late_delivery,medium,NOVA-WBL-02,West,3.0
TKT-20260727-02501,2026-07-27,damaged,low,NOVA-AUD-02,North,1.7
TKT-20260727-02502,2026-07-27,late_delivery,medium,NOVA-MOB-01,South,5.4
TKT-20260727-02503,2026-07-27,late_delivery,low,NOVA-WBL-01,West,3.9
TKT-20260727-02504,2026-07-27,late_delivery,medium,NOVA-AUD-01,North,3.0
TKT-20260727-02505,2026-07-27,late_delivery,medium,NOVA-WBL-01,West,4.3
TKT-20260727-02506,2026-07-27,late_delivery,critical,NOVA-WBL-01,East,5.0
TKT-20260727-02507,2026-07-27,billing,low,,North,4.4
TKT-20260727-02508,2026-07-27,late_delivery,high,NOVA-AUD-01,North,4.1
TKT-20260727-02509,2026-07-27,late_delivery,medium,NOVA-WBL-01,West,6.9
TKT-20260727-02510,2026-07-27,late_delivery,medium,NOVA-CPT-02,South,5.5
TKT-20260727-02511,2026-07-27,late_delivery,medium,NOVA-CPT-02,East,1.6
TKT-20260727-02512,2026-07-27,billing,low,,South,2.6
TKT-20260727-02513,2026-07-27,late_delivery,low,NOVA-WBL-01,West,6.0
